pattern	constr_id	sent_id	type	prefix	correct_number	n_attr	punct	len_context	len_prefix	hidden650_batch64_dropout0.2_lr10.0	mturk_count	freq
R__ADJ_ADJ_CCONJ_ADJ	29	2	generated	Devono talmente discutere e conservare in domenicale probabile , giornalistico e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	3	generated	Devono sufficientemente sperare e liberare in mezzogiorno banale , libero e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	4	generated	Devono pur verificare e chiamare in portafoglio patrimoniale , tributario e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	5	generated	Devono concretamente condannare e capire in divieto teatrale , magnifico e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	6	generated	Devono contemporaneamente consistere e diffondere in superamento sociale , serio e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	7	generated	Devono difficilmente prescindere e contrastare in simbolo laziale , bosniaco e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	8	generated	Devono fisicamente ricercare e cercare in decadimento patrimoniale , corrotto e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	9	generated	Devono diversamente pubblicare e nuotare in ciglio stalinista , negativo e	sing	0	True	4	11	100	88.88888888888889	100
R__ADJ_ADJ_CCONJ_ADJ	30	0	original	Queste difficoltà aumentano se i testi sono scritti in modo difficile , oscuro e	sing	0	True	4	14	100	90.0	100
R__ADJ_ADJ_CCONJ_ADJ	30	1	generated	Queste varietà emergono se i miliziani sono considerati in litro potente , energetico e	sing	0	True	4	14	100	91.66666666666666	100
R__ADJ_ADJ_CCONJ_ADJ	30	2	generated	Queste flessibilità adottano se i canoni sono rifiutati in disturbo preferibile , estremo e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	30	3	generated	Queste tesi appartengono se i disordini sono colpiti in servo cautelare , estivo e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	30	4	generated	Queste foto entrano se i cani sono dedicati in spirito nazionalista , acqueo e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	30	5	generated	Queste nazionalità effettuano se i brani sono disciplinati in convoglio terribile , atmosferico e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	30	6	generated	Queste sensibilità accusano se i contrabbandieri sono resi in coraggio terrestre , africano e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	30	7	generated	Queste società affermano se i saldi sono periti in lamento triennale , automatico e	sing	0	True	4	14	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	30	8	generated	Queste necessità eliminano se i gestori sono dovuti in monumento fiscale , imprecisato e	sing	0	True	4	14	100	90.9090909090909	100
R__ADJ_ADJ_CCONJ_ADJ	30	9	generated	Queste band illustrano se i predoni sono costretti in sbarco flessibile , islamico e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	0	original	Queste difficoltà aumentano se i testi sono scritti in modo difficile , oscuro e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	1	generated	Queste stabilità utilizzano se i bimbi sono schierati in coltello consapevole , atmosferico e	sing	0	True	4	14	100	75.0	0
R__ADJ_ADJ_CCONJ_ADJ	32	2	generated	Queste sovranità amano se i filtri sono rifiutati in tradimento vergine , annuo e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	3	generated	Queste metà effettuano se i litigi sono caduti in lago sindacale , opportuno e	sing	0	True	4	14	100	90.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	4	generated	Queste fitness esistono se i principi sono presi in personaggio conforme , inosservato e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	5	generated	Queste disparità alimentano se i bambini sono causati in frattempo cautelare , esatto e	sing	0	True	4	14	0	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	6	generated	Queste severità eliminano se i tempi sono lanciati in chilo culturale , appassionato e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	7	generated	Queste foto acquistano se i vulcani sono finanziati in castello digitale , operativo e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	8	generated	Queste chance accettano se i chili sono forniti in cadavere sconcertante , autonomo e	sing	0	True	4	14	100	90.0	100
R__ADJ_ADJ_CCONJ_ADJ	32	9	generated	Queste radioattività affermano se i delfini sono verificatisi in cantiere piacevole , esiguo e	sing	0	True	4	14	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	0	original	una forma veramente eccentrica , in cui	sing	0	True	6	7	100	80.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	1	generated	una porzione conformemente oceanica , in cui	sing	0	True	6	7	100	50.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	2	generated	una correttezza ferocemente ampia , in cui	sing	0	True	6	7	100	77.77777777777779	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	3	generated	una vetta sicuramente ordinaria , in cui	sing	0	True	6	7	100	80.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	4	generated	una democristiana soprattutto automobilistica , in cui	sing	0	True	6	7	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	5	generated	una proporzione talvolta idonea , in cui	sing	0	True	6	7	100	90.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	6	generated	una secessione duramente agricola , in cui	sing	0	True	6	7	100	55.55555555555556	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	7	generated	una tendenza contemporaneamente operativa , in cui	sing	0	True	6	7	100	90.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	8	generated	una tartaruga peraltro infinita , in cui	sing	0	True	6	7	100	88.88888888888889	100
R__NOUN_ADJ_PUNCT_PRON_VERB	7	9	generated	una rassegnazione tardi adulta , in cui	sing	0	True	6	7	100	80.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	0	original	La legge siciliana , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	1	generated	La sonda democratica , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	2	generated	La mozione vicina , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	3	generated	La mattinata disperata , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	4	generated	La fase modesta , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	5	generated	La comprensione psicologica , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	6	generated	La coalizione cosiddetta , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	7	generated	La peste larga , che	sing	0	True	4	5	100	87.5	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	8	generated	La pasta clandestina , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	15	9	generated	La maglia progressiva , che	sing	0	True	4	5	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	16	0	original	“ Nella vita di ogni grande organizzazione e delle sue persone ci sono momenti importanti , che	plur	0	True	4	17	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	1	generated	“ Nella decina di ogni gran irruzione e delle sue considerazioni ci raggiungono dottori illegali , che	plur	0	True	4	17	100	87.5	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	2	generated	“ Nella crescita di ogni cinese ideologia e delle sue frontiere ci stabiliscono canoni enormi , che	plur	0	True	4	17	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	3	generated	“ Nella distribuzione di ogni naturale attenzione e delle sue reazioni ci comportano distributori abbienti , che	plur	0	True	4	17	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	4	generated	“ Nella paura di ogni contrattuale ambasciata e delle sue proteste ci prevedono carabinieri efficaci , che	plur	0	True	4	17	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	5	generated	“ Nella demolizione di ogni liberale ondata e delle sue lettere ci finiscono segni ormonali , che	plur	0	True	4	17	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	6	generated	“ Nella leggenda di ogni collegiale ischemia e delle sue cisterne ci sembrano destinatari indispensabili , che	plur	0	True	4	17	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	7	generated	“ Nella pentola di ogni vegetale indagine e delle sue violazioni ci difendono carri editoriali , che	plur	0	True	4	17	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	8	generated	“ Nella menzogna di ogni sociale archiviazione e delle sue cariche ci riescono secoli imprenditoriali , che	plur	0	True	4	17	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	16	9	generated	“ Nella gita di ogni spiacevole approvazione e delle sue terre ci formano miliziani innocenti , che	plur	0	True	4	17	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	17	0	original	Nel caso dell' Austria , si tratta indubbiamente di un tema molto sensibile , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	1	generated	Nel strutturalismo dell' Israele , si rispecchia apparentemente di un primato parimenti sostenibile , che	sing	0	True	5	15	100	81.81818181818183	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	2	generated	Nel scandalo dell' Alaska , si riferisce assolutamente di un palcoscenico geneticamente costituzionale , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	3	generated	Nel bracconaggio dell' Alfredo , si riunisce eccetera di un dialogo relativamente viennese , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	4	generated	Nel serpente dell' Angeles , si stabilisce appositamente di un rinforzo talvolta terribile , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	5	generated	Nel divorzio dell' Antonio , si migliora abitualmente di un messaggio pubblicamente molecolare , che	sing	0	True	5	15	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	17	6	generated	Nel compenso dell' Australia , si canta insomma di un portiere soprattutto coniugale , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	7	generated	Nel reattore dell' Atene , si rivolge ugualmente di un disagio legalmente felice , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	8	generated	Nel costume dell' Aldo , si sorge ancor di un basket realmente spiacevole , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	17	9	generated	Nel poliziotto dell' Indonesia , si finisce affatto di un cancelliere contemporaneamente sostenibile , che	sing	0	True	5	15	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	19	0	original	Credo che si debba tener conto di circostanze materiali , che	plur	0	True	4	11	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	1	generated	Penso che si debba rivolgere miglio di distribuzioni semplici , che	plur	0	True	4	11	0	88.88888888888889	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	2	generated	Penso che si debba produrre discorso di regole parziali , che	plur	0	True	4	11	100	85.71428571428571	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	3	generated	Penso che si debba continuare rilievo di mani territoriali , che	plur	0	True	4	11	100	80.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	4	generated	Penso che si debba coinvolgere riconoscimento di carrozze laterali , che	plur	0	True	4	11	100	66.66666666666666	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	5	generated	Penso che si debba favorire dicembre di tradizioni stradali , che	plur	0	True	4	11	100	72.72727272727273	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	6	generated	Penso che si debba contrastare villaggio di coincidenze mortali , che	plur	0	True	4	11	0	62.5	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	7	generated	Penso che si debba conoscere concentramento di sedute principali , che	plur	0	True	4	11	100	62.5	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	8	generated	Penso che si debba provvedere versamento di baracche disabili , che	plur	0	True	4	11	0	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	19	9	generated	Penso che si debba mandare filosofo di mansioni lievi , che	plur	0	True	4	11	100	71.42857142857143	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	0	original	L' uso che Balzac fa di personaggi ripetuti , che	plur	0	True	4	10	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	1	generated	L' obbiettivo che Luigi capisce di bersagli meteorologici , che	plur	0	True	4	10	0	40.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	2	generated	L' assassinio che Bretagna pare di collegamenti rispettivi , che	plur	0	True	4	10	0	50.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	3	generated	L' alleggerimento che Locatelli conclude di capitoli produttivi , che	plur	0	True	4	10	0	50.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	4	generated	L' agricoltore che Calabria giudica di protagonisti raffinati , che	plur	0	True	4	10	0	81.81818181818183	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	5	generated	L' arredo che John propone di delfini prestigiosi , che	plur	0	True	4	10	100	66.66666666666666	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	6	generated	L' entusiasmo che Tanzania manda di creatori moderni , che	plur	0	True	4	10	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	7	generated	L' ospedale che Bergamo presenta di ricercatori cosiddetti , che	plur	0	True	4	10	0	62.5	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	8	generated	L' incarico che Dillon ricopre di piloti bei , che	plur	0	True	4	10	0	88.88888888888889	0
R__NOUN_ADJ_PUNCT_PRON_VERB	21	9	generated	L' insegnamento che North gestisce di compensi rapidi , che	plur	0	True	4	10	0	66.66666666666666	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	0	original	Oppure sono persone disabili , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	1	generated	Oppure sono pubblicazioni nutrizionali , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	2	generated	Oppure sono tempeste personali , che	plur	0	True	4	6	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	24	3	generated	Oppure sono preoccupazioni bilaterali , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	4	generated	Oppure sono riflessioni giurisdizionali , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	5	generated	Oppure sono pene naturali , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	6	generated	Oppure sono cariche statunitensi , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	7	generated	Oppure sono rimesse speciali , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	8	generated	Oppure sono sperimentazioni disponibili , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	24	9	generated	Oppure sono cisterne carenti , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	0	original	A S. Donato don Milani trovò contadini e operai senza istruzione , giovani sfruttati , che	plur	0	True	4	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	1	generated	A Chicago Joyce faro Cairoli rese magistrati e omicidi senza intelligenza , commercianti corti , che	plur	0	True	4	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	2	generated	A Graham Vercelli malessere Salvador tenne termini e oggetti senza alba , parenti geometrici , che	plur	0	True	4	16	100	90.9090909090909	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	3	generated	A Z Tunisia marzo Davis causò treni e assassini senza incorporazione , componenti sotterranei , che	plur	0	True	4	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	4	generated	A Ciano Tom tocco Ruth cercò pavimenti e applausi senza abolizione , docenti velenosi , che	plur	0	True	4	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	5	generated	A Corrado Leon strumento Livia regalò bagagli e avvistamenti senza arancia , dissidenti definitivi , che	plur	0	True	4	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	6	generated	A Marco Tor compositore Messico divenne profitti e aggiornamenti senza affermazione , dilettanti futuri , che	plur	0	True	4	16	100	85.71428571428571	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	7	generated	A Nations Lee mantenimento François trasferì fabbricanti e agricoltori senza interferenza , componenti tranquilli , che	plur	0	True	4	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	8	generated	A Nikki Sera miele Lorenzo fondò pavimenti e istanti senza alienazione , componenti pronti , che	plur	0	True	4	16	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	25	9	generated	A Margherita Caraibi cannone Hussein vide biglietti e intenti senza ipotesi , consulenti validi , che	plur	0	True	4	16	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	0	original	Per esempio , queste persone sono gli stranieri immigrati in Italia da poco tempo , che	plur	1	True	9	16	100	88.88888888888889	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	1	generated	Per esame , queste navi sono gli commentatori organici in Alain da poco carcere , che	plur	1	True	9	16	100	88.88888888888889	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	2	generated	Per agosto , queste pecore sono gli confronti erotici in Assia da poco liceo , che	plur	1	True	9	16	100	88.88888888888889	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	3	generated	Per istituto , queste prescrizioni sono gli fratelli ottimi in Erika da poco divieto , che	plur	1	True	9	16	100	70.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	4	generated	Per incidente , queste madri sono gli ricevitori umani in Asia da poco prete , che	plur	1	True	9	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	5	generated	Per apice , queste lotte sono gli piedi amministrativi in Autostrade da poco cane , che	plur	1	True	9	16	100	90.9090909090909	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	6	generated	Per autunno , queste differenze sono gli nodi alti in Ulisse da poco sopralluogo , che	plur	1	True	9	16	100	60.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	7	generated	Per oggetto , queste visite sono gli km economici in Agassi da poco debutto , che	plur	1	True	9	16	0	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	8	generated	Per agente , queste trame sono gli dibattiti economici in Enel da poco professor , che	plur	1	True	9	16	100	91.66666666666666	0
R__NOUN_ADJ_PUNCT_PRON_VERB	26	9	generated	Per ambasciatore , queste cure sono gli dispositivi autonomi in Apollo da poco zolfo , che	plur	1	True	9	16	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	0	original	Oppure sono persone disabili , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	1	generated	Oppure sono proteine carenti , che	plur	0	True	4	6	100	90.9090909090909	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	2	generated	Oppure sono tele forti , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	3	generated	Oppure sono strade fluorescenti , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	4	generated	Oppure sono denunce capaci , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	5	generated	Oppure sono file veloci , che	plur	0	True	4	6	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	6	generated	Oppure sono colonie rilevanti , che	plur	0	True	4	6	100	90.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	7	generated	Oppure sono competenze convenzionali , che	plur	0	True	4	6	100	100.0	0
R__NOUN_ADJ_PUNCT_PRON_VERB	27	8	generated	Oppure sono tappe sorprendenti , che	plur	0	True	4	6	100	100.0	100
R__NOUN_ADJ_PUNCT_PRON_VERB	27	9	generated	Oppure sono tele femminili , che	plur	0	True	4	6	100	100.0	0
R__NOUN_NOUN_ADV_ADJ	0	0	original	Dopo il sequestro , Paolo F. è corso alla caserma dei carabinieri più	sing	1	False	4	13	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	0	1	generated	Dopo il diavolo , Gianluca Caraibi è scaduto alla parentela dei colleghi pubblicamente	sing	1	False	4	13	100	75.0	100
R__NOUN_NOUN_ADV_ADJ	0	2	generated	Dopo il cunicolo , Russia Fabio è citato alla birra dei strumenti tuttora	sing	1	False	4	13	100	88.88888888888889	100
R__NOUN_NOUN_ADV_ADJ	0	3	generated	Dopo il patrono , Borbone Luigi è registrato alla persona dei farmaci soltanto	sing	1	False	4	13	100	88.88888888888889	100
R__NOUN_NOUN_ADV_ADJ	0	4	generated	Dopo il lenzuolo , Carolina Marley è segnalato alla catena dei fulmini politicamente	sing	1	False	4	13	0	70.0	100
R__NOUN_NOUN_ADV_ADJ	0	5	generated	Dopo il comitato , Guggenheim Sofia è migliorato alla battaglia dei giocattoli strettamente	sing	1	False	4	13	100	66.66666666666666	100
R__NOUN_NOUN_ADV_ADJ	0	6	generated	Dopo il contrasto , Gogh Cairo è piaciuto alla truppa dei tributi certamente	sing	1	False	4	13	100	81.81818181818183	100
R__NOUN_NOUN_ADV_ADJ	0	7	generated	Dopo il godimento , Cipro Lula è rivendicato alla progressione dei racconti necessariamente	sing	1	False	4	13	0	50.0	0
R__NOUN_NOUN_ADV_ADJ	0	8	generated	Dopo il bicchiere , Caravaggio Chicago è sparato alla schiuma dei vulcani dapprima	sing	1	False	4	13	100	90.0	100
R__NOUN_NOUN_ADV_ADJ	0	9	generated	Dopo il carattere , Grandi Monti è cacciato alla pace dei diamanti recentemente	sing	1	False	4	13	100	80.0	100
R__NOUN_NOUN_ADV_ADJ	1	0	original	Sono soprattutto questi ultimi che , in altri Paesi africani , hanno pagato il prezzo di sangue più	sing	0	False	4	18	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	1	1	generated	Sono frequentemente questi ottimi che , in altri Group antichi , hanno dirottato il prototipo di divieto tardi	sing	0	False	4	18	100	66.66666666666666	100
R__NOUN_NOUN_ADV_ADJ	1	2	generated	Sono volontariamente questi adatti che , in altri Luigi alti , hanno manipolato il crollo di vettore validamente	sing	0	False	4	18	0	90.9090909090909	100
R__NOUN_NOUN_ADV_ADJ	1	3	generated	Sono volentieri questi universitari che , in altri Jones amministrativi , hanno presentato il coronamento di vertice temporaneamente	sing	0	False	4	18	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	1	4	generated	Sono magari questi interi che , in altri Senegal ottimi , hanno sentito il commissario di servo perlopiù	sing	0	False	4	18	100	71.42857142857143	100
R__NOUN_NOUN_ADV_ADJ	1	5	generated	Sono correttamente questi olimpici che , in altri Cali intensi , hanno confermato il traffico di scenario soprattutto	sing	0	False	4	18	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	1	6	generated	Sono finora questi intensi che , in altri Festa illeciti , hanno battuto il modo di gatto praticamente	sing	0	False	4	18	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	1	7	generated	Sono fortunatamente questi agricoli che , in altri Ruanda elettronici , hanno fallito il dialogo di sottomarino squisitamente	sing	0	False	4	18	100	100.0	0
R__NOUN_NOUN_ADV_ADJ	1	8	generated	Sono potenzialmente questi attenti che , in altri Milan universitari , hanno consegnato il bagaglio di centrocampo solitamente	sing	0	False	4	18	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	1	9	generated	Sono là questi ordinari che , in altri Hospital ordinari , hanno stipulato il ricamo di gergo squisitamente	sing	0	False	4	18	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	4	0	original	Inoltre i proprietari hanno dei poteri di godimento e disposizione talmente	plur	2	False	6	11	100	100.0	0
R__NOUN_NOUN_ADV_ADJ	4	1	generated	Ieri i rapinatori spingono dei contenuti di pendio e balia qualvolta	plur	2	False	6	11	100	66.66666666666666	0
R__NOUN_NOUN_ADV_ADJ	4	2	generated	Anzi i settori pensano dei rapinatori di matrimonio e perquisizione costantemente	plur	2	False	6	11	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	4	3	generated	Anzi i formaggi diventano dei musei di ponte e giornata praticamente	plur	2	False	6	11	100	88.88888888888889	100
R__NOUN_NOUN_ADV_ADJ	4	4	generated	Ora i franchi chiedono dei colleghi di quartiere e spina liberamente	plur	2	False	6	11	100	61.53846153846154	0
R__NOUN_NOUN_ADV_ADJ	4	5	generated	Oggi i miracoli dicono dei cuori di complotto e cancellazione periodicamente	plur	2	False	6	11	100	100.0	0
R__NOUN_NOUN_ADV_ADJ	4	6	generated	Insomma i soggiorni testimoniano dei torrenti di vocabolario e merce poi	plur	2	False	6	11	100	70.0	0
R__NOUN_NOUN_ADV_ADJ	4	7	generated	Infine i quotidiani guardano dei tributi di trionfo e situazione pure	plur	2	False	6	11	0	87.5	0
R__NOUN_NOUN_ADV_ADJ	4	8	generated	Oggi i sintomi passano dei campi di vestiario e spugna giù	plur	2	False	6	11	100	83.33333333333334	0
R__NOUN_NOUN_ADV_ADJ	4	9	generated	Ieri i circoli risultano dei sogni di tenore e rendita virtualmente	plur	2	False	6	11	100	100.0	0
R__NOUN_NOUN_ADV_ADJ	11	0	original	è come se mi fossi risvegliato di colpo e avessi cominciato a guardare la realtà da un punto di vista tutto	sing	0	False	4	21	100	85.71428571428571	100
R__NOUN_NOUN_ADV_ADJ	11	1	generated	effettua bruscamente se mi fossi creato di capogruppo e avessi fornito a migliorare la criminalità da un fiume di testimonianza sorprendentemente	sing	0	False	4	21	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	11	2	generated	impedisce periodicamente se mi fossi cambiato di dito e avessi ceduto a subire la popolarità da un scambio di derivazione congiuntamente	sing	0	False	4	21	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	11	3	generated	esige squisitamente se mi fossi sostituito di popolo e avessi proiettato a stabilire la facoltà da un padiglione di dote parimenti	sing	0	False	4	21	100	61.53846153846154	100
R__NOUN_NOUN_ADV_ADJ	11	4	generated	informa solitamente se mi fossi trasferito di meccanismo e avessi gradito a tradire la band da un circolo di condizione veramente	sing	0	False	4	21	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	11	5	generated	attende sempre se mi fossi spinto di statuto e avessi sentito a manifestare la crisi da un nord di demolizione decisamente	sing	0	False	4	21	100	85.71428571428571	100
R__NOUN_NOUN_ADV_ADJ	11	6	generated	istituisce frequentemente se mi fossi guidato di decreto e avessi superato a sembrare la dignità da un creditore di zingara rigorosamente	sing	0	False	4	21	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	11	7	generated	avanza probabilmente se mi fossi sostituito di sogno e avessi comprato a riparare la quantità da un sondaggio di gola parimenti	sing	0	False	4	21	100	100.0	100
R__NOUN_NOUN_ADV_ADJ	11	8	generated	ammonta finora se mi fossi giocato di possessore e avessi destinato a ratificare la quantità da un mondo di filatura poi	sing	0	False	4	21	100	100.0	100
